,cluster,count_cust
29329,29429,1264.614
29330,29430,689.432
29331,29431,36.602000000000004
29332,29432,15.687000000000001
29333,29433,357.259
29334,29434,861.721
29335,29435,7.047000000000001
29336,29436,4039.519
29337,29437,1701.51
29338,29438,424.344
29339,29439,32.865
29340,29440,122.40299999999999
29341,29441,587.526
29342,29442,7.846
29343,29443,164.05599999999998
29344,29444,61.512
29345,29445,2620.125
29346,29446,249.319
29347,29447,60.647999999999996
29348,29448,36.851
29349,29449,804.087
29350,29450,31.14
29351,29451,183.18099999999998
29352,29452,74.419
29353,29453,1000.2360000000001
29354,29454,1121.149
29355,29455,313.012
29356,29456,201.493
29357,29457,1878.5600000000002
29358,29458,1275.1589999999999
29359,29459,141.096
29360,29460,1143.777
29361,29461,2269.473
29362,29462,306.17699999999996
29363,29463,214.654
29364,29464,236.471
29365,29465,437.62600000000003
29366,29466,3.997
29367,29467,135.926
29368,29468,144.139
29369,29469,122.382
29370,29470,558.846
29371,29471,5.372
29372,29472,232.02900000000002
29373,29473,51.138000000000005
29374,29474,178.914
29375,29475,109.124
29376,29476,1998.3959999999997
29377,29477,352.006
29378,29478,12.642
29379,29479,113.891
29380,29480,388.25
29381,29481,3.801
29382,29482,7.3580000000000005
29383,29483,688.906
29384,29484,21.387999999999998
29385,29485,4.102
29386,29486,298.804
29387,29487,10.059000000000001
29388,29488,80.122
29389,29489,228.954
29390,29490,2356.652
29391,29491,326.084
29392,29492,41.732
29393,29493,1198.14
29394,29494,79.912
29395,29495,1763.865
29396,29496,632.473
29397,29497,1022.5550000000001
29398,29498,2022.7200000000003
29399,29499,3.173
29400,29500,185.379
29401,29501,6.246
29402,29502,111.92200000000001
29403,29503,6.82
29404,29504,66.92399999999999
29405,29505,2311.851
29406,29506,4.468
29407,29507,1754.704
29408,29508,384.08000000000004
29409,29509,6.672000000000001
29410,29510,20.201999999999998
29411,29511,349.212
29412,29512,37.584
29413,29513,268.266
29414,29514,10.346
29415,29515,58.973
29416,29516,551.0250000000001
29417,29517,30.983000000000004
29418,29518,12.084
29419,29519,20.245
29420,29520,811.337
29421,29521,280.37
29422,29522,23.158
29423,29523,27.808
29424,29524,297.595
29425,29525,506.99399999999997
29426,29526,1462.192
29427,29527,290.465
29428,29528,2516.944
29429,29529,3.128
29430,29530,871.7030000000001
29431,29531,306.553
29432,29532,7.841
29433,29533,10.161
29434,29534,803.19
29435,29535,158.098
29436,29536,502.699
29437,29537,70.18599999999999
29438,29538,173.82600000000002
29439,29539,3.435
29440,29540,1713.441
29441,29541,15.068999999999999
29442,29542,652.984
29443,29543,937.961
29444,29544,533.321
29445,29545,660.8000000000001
29446,29546,884.343
29447,29547,28.445
29448,29548,5.679
29449,29549,116.137
29450,29550,61.383
29451,29551,85.021
29452,29552,37.465999999999994
29453,29553,12.017
29454,29554,27.927
29455,29555,19.695999999999998
29456,29556,3620.4559999999997
29457,29557,376.16499999999996
29458,29558,22.812
29459,29559,312.879
29460,29560,51.910000000000004
29461,29561,275.28000000000003
29462,29562,17.088
29463,29563,382.803
29464,29564,24.267999999999997
29465,29565,987.1030000000001
29466,29566,427.19399999999996
29467,29567,6.458
29468,29568,39.833
29469,29569,154.187
29470,29570,15.345
29471,29571,15.342
29472,29572,3.83
29473,29573,88.81
29474,29574,1242.3339999999998
29475,29575,3747.0969999999998
29476,29576,94.767
29477,29577,6.142
29478,29578,510.60200000000003
29479,29579,28.201999999999998
29480,29580,2063.646
29481,29581,25.844
29482,29582,4451.544
29483,29583,233.4
29484,29584,367.918
29485,29585,10.464
29486,29586,132.45499999999998
29487,29587,2806.5550000000003
29488,29588,5253.093000000001
29489,29589,687.59
29490,29590,3034.1639999999998
29491,29591,1309.609
29492,29592,390.511
29493,29593,254.087
29494,29594,546.5459999999999
29495,29595,17.576
29496,29596,234.983
29497,29597,5.448
29498,29598,16.93
29499,29599,124.328
29500,29600,1558.59
29501,29601,346.71
29502,29602,1524.634
29503,29603,579.9490000000001
29504,29604,34.955
29505,29605,2122.846
29506,29606,373.517
29507,29607,61.294
29508,29608,349.076
29509,29609,13.26
29510,29610,694.958
29511,29611,9.681
29512,29612,50.005
29513,29613,40.548
29514,29614,1194.597
29515,29615,22.604
29516,29616,499.36899999999997
29517,29617,5.229
29518,29618,1177.755
29519,29619,3.614
29520,29620,86.902
29521,29621,2797.813
29522,29622,481.65799999999996
29523,29623,111.185
29524,29624,567.16
29525,29625,532.707
29526,29626,2686.0110000000004
29527,29627,9.678
29528,29628,4881.402
29529,29629,3.645
29530,29630,69.083
29531,29631,213.478
29532,29632,179.46099999999998
29533,29633,27.747999999999998
29534,29634,2201.208
29535,29635,34.144
29536,29636,505.002
29537,29637,78.351
29538,29638,198.742
29539,29639,17.556
29540,29640,1360.836
29541,29641,733.299
29542,29642,3.184
29543,29643,7.098
29544,29644,11.620000000000001
29545,29645,2046.8149999999998
29546,29646,2754.101
29547,29647,6.6129999999999995
29548,29648,157.164
29549,29649,16.104
29550,29650,334.764
29551,29651,1658.8769999999997
29552,29652,7.118
29553,29653,636.107
29554,29654,145.63
29555,29655,2275.152
29556,29656,17.158
29557,29657,1016.7479999999999
29558,29658,500.12800000000004
29559,29659,157.216
29560,29660,15.932
29561,29661,17.889
29562,29662,708.279
29563,29663,4.66
29564,29664,1165.404
29565,29665,5.494
29566,29666,10.777000000000001
29567,29667,801.4620000000001
29568,29668,276.43300000000005
29569,29669,77.155
29570,29670,449.311
29571,29671,21.752000000000002
29572,29672,104.57900000000001
29573,29673,234.24
29574,29674,770.726
29575,29675,2122.125
29576,29676,5.25
29577,29677,1144.559
29578,29678,83.89500000000001
29579,29679,20.181
29580,29680,120.24
29581,29681,3.572
29582,29682,372.34
29583,29683,322.51
29584,29684,49.870000000000005
29585,29685,19.356
29586,29686,6.256
29587,29687,899.4250000000001
29588,29688,820.37
29589,29689,22.775000000000002
29590,29690,167.691
29591,29691,1642.2359999999999
29592,29692,61.923
29593,29693,436.58200000000005
29594,29694,60.442
29595,29695,3.708
29596,29696,38.135999999999996
29597,29697,5.004
29598,29698,697.29
29599,29699,1049.5179999999998
29600,29700,159.91799999999998
29601,29701,24.965
29602,29702,503.877
29603,29703,291.716
29604,29704,21.926000000000002
29605,29705,6.224
29606,29706,342.959
29607,29707,573.692
29608,29708,1075.429
29609,29709,2292.597
29610,29710,508.65999999999997
29611,29711,25.86
29612,29712,1178.806
29613,29713,34.331
29614,29714,12.027000000000001
29615,29715,413.46500000000003
29616,29716,475.007
29617,29717,1159.158
29618,29718,382.104
29619,29719,2313.219
29620,29720,80.32499999999999
29621,29721,1668.48
29622,29722,1024.313
29623,29723,1319.357
29624,29724,976.7829999999999
29625,29725,4.04
29626,29726,182.582
29627,29727,178.90300000000002
29628,29728,17.570999999999998
29629,29729,58.803000000000004
29630,29730,59.765
29631,29731,319.531
29632,29732,46.06399999999999
29633,29733,86.804
29634,29734,29.060000000000002
29635,29735,727.5120000000001
29636,29736,648.9369999999999
29637,29737,21.804
29638,29738,742.7270000000001
29639,29739,906.642
29640,29740,121.172
29641,29741,3.872
29642,29742,392.945
29643,29743,36.378
29644,29744,1020.547
29645,29745,33.618
29646,29746,1613.9940000000001
29647,29747,70.588
29648,29748,1064.027
29649,29749,979.75
29650,29750,4.485
29651,29751,1589.587
29652,29752,173.768
29653,29753,596.572
29654,29754,139.26999999999998
29655,29755,1558.9910000000002
29656,29756,1018.491
29657,29757,890.624
29658,29758,222.076
29659,29759,40.832
29660,29760,107.26499999999999
29661,29761,1130.6680000000001
29662,29762,4.277
29663,29763,43.793
29664,29764,29.304000000000002
29665,29765,23.207
29666,29766,1191.885
29667,29767,712.319
29668,29768,11.903
29669,29769,523.3019999999999
29670,29770,755.575
29671,29771,101.006
29672,29772,253.582
29673,29773,187.728
29674,29774,80.704
29675,29775,3.509
29676,29776,9.124
29677,29777,7.652
29678,29778,73.20599999999999
29679,29779,159.031
29680,29780,22.098
29681,29781,231.82899999999998
29682,29782,883.344
29683,29783,645.285
29684,29784,296.682
29685,29785,1328.153
29686,29786,1344.244
29687,29787,108.412
29688,29788,205.22099999999998
29689,29789,73.73
29690,29790,512.718
29691,29791,21.302
29692,29792,1997.323
29693,29793,6.494
29694,29794,7.192
29695,29795,47.599999999999994
29696,29796,90.769
29697,29797,115.82000000000001
29698,29798,416.983
29699,29799,337.18
29700,29800,71.164
29701,29801,4.225
29702,29802,629.937
29703,29803,497.086
29704,29804,56.007
29705,29805,731.334
29706,29806,449.103
29707,29807,655.742
29708,29808,19.024
29709,29809,2358.332
29710,29810,808.548
29711,29811,9.892
29712,29812,468.14
29713,29813,168.554
29714,29814,6422.8150000000005
29715,29815,2465.2870000000003
29716,29816,24.619
29717,29817,44.999
29718,29818,809.8
29719,29819,11.86
29720,29820,54.89800000000001
29721,29821,481.201
29722,29822,162.226
29723,29823,1212.6310000000003
29724,29824,3.226
29725,29825,164.473
29726,29826,238.762
29727,29827,14.463000000000001
29728,29828,978.9110000000001
29729,29829,9.336
29730,29830,276.02500000000003
29731,29831,268.088
29732,29832,125.74699999999999
29733,29833,12.764
29734,29834,660.404
29735,29835,34.76
29736,29836,7.176
29737,29837,174.602
29738,29838,63.288
29739,29839,26.832
29740,29840,40.812
29741,29841,155.852
29742,29842,3.128
29743,29843,5329.119000000001
29744,29844,738.7970000000001
29745,29845,102.013
29746,29846,1093.475
29747,29847,1754.809
29748,29848,6.128
29749,29849,156.071
29750,29850,38.751
29751,29851,4.259
29752,29852,101.441
29753,29853,91.905
29754,29854,111.454
29755,29855,551.0210000000001
29756,29856,74.818
29757,29857,60.69
29758,29858,687.549
29759,29859,314.84299999999996
29760,29860,111.568
29761,29861,36.768
29762,29862,7.53
29763,29863,4035.742
29764,29864,300.683
29765,29865,878.424
29766,29866,14.348
29767,29867,3130.0200000000004
29768,29868,1218.08
29769,29869,57.982
29770,29870,136.664
29771,29871,20.343999999999998
29772,29872,12.284
29773,29873,21.291
29774,29874,63.358999999999995
29775,29875,875.5649999999999
29776,29876,252.177
29777,29877,81.839
29778,29878,3311.4349999999995
29779,29879,4.76
29780,29880,85.78399999999999
29781,29881,24.273999999999997
29782,29882,3454.031
29783,29883,34.457
29784,29884,3.52
29785,29885,37.923
29786,29886,432.561
29787,29887,1261.338
29788,29888,355.614
29789,29889,6778.443
29790,29890,1842.286
29791,29891,1111.583
29792,29892,964.213
29793,29893,1040.775
29794,29894,47.515
29795,29895,129.711
29796,29896,308.16200000000003
29797,29897,792.2299999999999
29798,29898,7.641
29799,29899,81.475
29800,29900,12.636
29801,29901,3.562
29802,29902,1414.914
29803,29903,29.881000000000004
29804,29904,1703.913
29805,29905,674.518
29806,29906,39.066
29807,29907,63.841
29808,29908,1340.215
29809,29909,173.02
29810,29910,99.24900000000001
29811,29911,333.423
29812,29912,27.487000000000002
29813,29913,116.462
29814,29914,19.656
29815,29915,975.356
29816,29916,527.9309999999999
29817,29917,239.98999999999998
29818,29918,270.49199999999996
29819,29919,500.08099999999996
29820,29920,233.37
29821,29921,251.68999999999997
29822,29922,6.912
29823,29923,23.39
29824,29924,391.995
29825,29925,250.48799999999997
29826,29926,63.855999999999995
29827,29927,1029.089
29828,29928,413.484
29829,29929,246.088
29830,29930,239.647
29831,29931,164.847
29832,29932,67.86
29833,29933,27.119
29834,29934,1411.117
29835,29935,84.25399999999999
29836,29936,214.787
29837,29937,12.988
29838,29938,47.103
29839,29939,639.0680000000001
29840,29940,3.509
29841,29941,238.424
29842,29942,39.812
29843,29943,596.425
29844,29944,1361.738
29845,29945,215.546
29846,29946,4.664
29847,29947,11.532
29848,29948,214.416
29849,29949,320.23900000000003
29850,29950,45.843
29851,29951,3.587
29852,29952,22.308
29853,29953,35.546
29854,29954,1385.2160000000001
29855,29955,510.271
29856,29956,371.13200000000006
29857,29957,24.602
29858,29958,331.58000000000004
29859,29959,8.511
29860,29960,82.838
29861,29961,178.166
29862,29962,197.41400000000002
29863,29963,4171.302
29864,29964,133.653
29865,29965,64.563
29866,29966,4.032
29867,29967,28.204
29868,29968,170.715
29869,29969,4.698
29870,29970,52.581
29871,29971,10.656
29872,29972,416.66299999999995
29873,29973,67.746
29874,29974,279.08
29875,29975,3.407
29876,29976,9.01
29877,29977,28.551000000000002
29878,29978,312.93199999999996
29879,29979,32.229
29880,29980,725.213
29881,29981,1484.016
29882,29982,20.406
29883,29983,5.326
29884,29984,1642.292
29885,29985,283.257
29886,29986,23.317
29887,29987,120.321
29888,29988,624.832
29889,29989,1156.481
29890,29990,19.175
29891,29991,75.969
29892,29992,56.839
29893,29993,352.94300000000004
29894,29994,8.274000000000001
29895,29995,5364.832
29896,29996,3124.5190000000002
29897,29997,75.225
29898,29998,263.086
29899,29999,154.64000000000001
29900,30000,9.202
29901,30001,1331.3609999999999
29902,30002,867.849
29903,30003,64.03
29904,30004,245.70100000000002
29905,30005,88.143
29906,30006,154.219
29907,30007,64.589
29908,30008,663.406
29909,30009,7.164
29910,30010,32.262
29911,30011,1158.75
29912,30012,573.733
29913,30013,114.364
29914,30014,735.5160000000001
29915,30015,67.381
29916,30016,1949.517
29917,30017,27.516
29918,30018,12.992
29919,30019,102.374
29920,30020,266.055
29921,30021,646.5
29922,30022,7.228
29923,30023,46.161
29924,30024,6.868
29925,30025,1054.526
29926,30026,14.132000000000001
29927,30027,334.23800000000006
29928,30028,296.098
29929,30029,31.56
29930,30030,7.486000000000001
29931,30031,19.455
29932,30032,6.901
29933,30033,595.88
29934,30034,39.905
29935,30035,1404.6529999999998
29936,30036,48.737
29937,30037,119.77400000000002
29938,30038,1008.801
29939,30039,175.43
29940,30040,18.799999999999997
29941,30041,13.830000000000002
29942,30042,24.077
29943,30043,11.06
29944,30044,11.301
29945,30045,1119.8139999999999
29946,30046,1074.364
29947,30047,55.61
29948,30048,46.562
29949,30049,12.847
29950,30050,239.709
29951,30051,7.488
29952,30052,58.006
29953,30053,1031.165
29954,30054,3469.828
29955,30055,1591.2899999999997
29956,30056,1656.9199999999998
29957,30057,4.664
29958,30058,139.80400000000003
29959,30059,22.999
29960,30060,37.139
29961,30061,25.671999999999997
29962,30062,299.51
29963,30063,38.010000000000005
29964,30064,11.452
29965,30065,409.663
29966,30066,17.65
29967,30067,5366.444
29968,30068,1243.388
29969,30069,272.366
29970,30070,1519.868
29971,30071,186.663
29972,30072,334.141
29973,30073,1756.8690000000001
29974,30074,8.46
29975,30075,127.84799999999998
29976,30076,80.511
29977,30077,104.893
29978,30078,568.7320000000001
29979,30079,442.75000000000006
29980,30080,340.573
29981,30081,847.447
29982,30082,1745.18
29983,30083,2547.094
29984,30084,4.565
29985,30085,4.049
29986,30086,173.333
29987,30087,644.727
29988,30088,1566.5220000000002
29989,30089,25.614
29990,30090,26.701
29991,30091,17.581
29992,30092,70.82000000000001
29993,30093,6.452
29994,30094,407.94
29995,30095,785.1320000000001
29996,30096,1130.856
29997,30097,320.902
29998,30098,98.55199999999999
29999,30099,165.699
30000,30100,352.907
30001,30101,675.081
30002,30102,990.247
30003,30103,743.0279999999999
30004,30104,39.079
30005,30105,246.30500000000004
30006,30106,18.081000000000003
30007,30107,664.806
30008,30108,18.244
30009,30109,73.964
30010,30110,274.897
30011,30111,185.04800000000003
30012,30112,31.653
30013,30113,71.334
30014,30114,24.568
30015,30115,228.13299999999998
30016,30116,1879.9009999999998
30017,30117,359.196
30018,30118,43.900000000000006
30019,30119,1774.7
30020,30120,29.541
30021,30121,3.123
30022,30122,347.795
30023,30123,144.754
30024,30124,203.93599999999998
30025,30125,11.185
30026,30126,442.55800000000005
30027,30127,18.18
30028,30128,11.311
30029,30129,356.663
30030,30130,570.8860000000001
30031,30131,1018.711
30032,30132,448.58900000000006
30033,30133,618.6279999999999
30034,30134,715.2370000000001
30035,30135,154.686
30036,30136,28.369
30037,30137,7.454
30038,30138,1141.8359999999998
30039,30139,14.975999999999999
30040,30140,342.377
30041,30141,419.536
30042,30142,7.454
30043,30143,108.613
30044,30144,27.864
30045,30145,251.377
30046,30146,167.79600000000002
30047,30147,618.881
30048,30148,5.368
30049,30149,832.433
30050,30150,249.933
30051,30151,2486.303
30052,30152,4.698
30053,30153,20.176
30054,30154,296.133
30055,30155,2373.698
30056,30156,906.87
30057,30157,4.121
30058,30158,44.984
30059,30159,137.693
30060,30160,606.8689999999999
30061,30161,59.41
30062,30162,3.945
30063,30163,291.777
30064,30164,210.423
30065,30165,11.01
30066,30166,125.317
30067,30167,698.343
30068,30168,15.647
30069,30169,7.639
30070,30170,582.1669999999999
30071,30171,255.043
30072,30172,79.22299999999998
30073,30173,113.208
30074,30174,670.825
30075,30175,219.137
30076,30176,204.34199999999998
30077,30177,211.329
30078,30178,10.072
30079,30179,183.205
30080,30180,245.49999999999997
30081,30181,147.52
30082,30182,19.122999999999998
30083,30183,11.229000000000001
30084,30184,655.97
30085,30185,169.11
30086,30186,69.89699999999999
30087,30187,2948.72
30088,30188,715.249
30089,30189,328.79
30090,30190,30.295
30091,30191,42.171
30092,30192,2405.647
30093,30193,1168.174
30094,30194,283.26
30095,30195,1115.304
30096,30196,7.7860000000000005
30097,30197,11.13
30098,30198,181.609
30099,30199,30.816
30100,30200,184.81400000000002
30101,30201,4310.233
30102,30202,4.057
30103,30203,49.849
30104,30204,90.87
30105,30205,84.419
30106,30206,198.946
30107,30207,175.32700000000003
30108,30208,3.58
30109,30209,33.387
30110,30210,325.834
30111,30211,101.80900000000001
30112,30212,20.19
30113,30213,3.265
30114,30214,21.551
30115,30215,3.349
30116,30216,18.36
30117,30217,712.2650000000001
30118,30218,1521.6909999999998
30119,30219,55.566
30120,30220,106.05900000000001
30121,30221,213.23499999999999
30122,30222,143.463
30123,30223,24.524
30124,30224,7.674
30125,30225,1039.651
30126,30226,99.31700000000001
30127,30227,165.775
30128,30228,33.959
30129,30229,4.698
30130,30230,28.07
30131,30231,53.045
30132,30232,36.54
30133,30233,211.236
30134,30234,619.4929999999999
30135,30235,11.094
30136,30236,22.806
30137,30237,157.30599999999998
30138,30238,3.545
30139,30239,326.493
30140,30240,88.489
30141,30241,647.872
30142,30242,412.83299999999997
30143,30243,19.921
30144,30244,1025.865
30145,30245,358.77000000000004
30146,30246,538.3729999999999
30147,30247,97.735
30148,30248,1787.026
30149,30249,1305.4530000000002
30150,30250,334.71299999999997
30151,30251,3832.304
30152,30252,110.991
30153,30253,264.625
30154,30254,516.621
30155,30255,67.826
30156,30256,552.6
30157,30257,6.452
30158,30258,6.54
30159,30259,1202.175
30160,30260,25.854
30161,30261,250.90099999999998
30162,30262,21.497
30163,30263,86.928
30164,30264,747.4699999999999
30165,30265,3.091
30166,30266,438.607
30167,30267,30.562
30168,30268,168.227
30169,30269,188.744
30170,30270,462.103
30171,30271,403.695
30172,30272,133.03199999999998
30173,30273,40.352000000000004
30174,30274,3.346
30175,30275,2120.941
30176,30276,3.676
30177,30277,198.062
30178,30278,479.701
30179,30279,142.3
30180,30280,109.191
30181,30281,707.0810000000001
30182,30282,1973.138
30183,30283,19.354
30184,30284,53.805
30185,30285,25.015
30186,30286,118.386
30187,30287,16.676
30188,30288,98.072
30189,30289,725.7820000000002
30190,30290,183.74599999999998
30191,30291,47.954
30192,30292,1687.2820000000002
30193,30293,637.65
30194,30294,187.474
30195,30295,315.965
30196,30296,2567.497
30197,30297,46.279
30198,30298,16.788
30199,30299,6.042
30200,30300,87.022
30201,30301,28.267
30202,30302,974.216
30203,30303,22.479
30204,30304,16.967
30205,30305,542.164
30206,30306,1439.161
30207,30307,63.599000000000004
30208,30308,201.47
30209,30309,66.03099999999999
30210,30310,10.088999999999999
30211,30311,602.9540000000001
30212,30312,88.29299999999999
30213,30313,80.018
30214,30314,140.73499999999999
30215,30315,488.609
30216,30316,740.549
30217,30317,3.852
30218,30318,20.457
30219,30319,240.55200000000002
30220,30320,876.6899999999999
30221,30321,45.472
30222,30322,18.301000000000002
30223,30323,226.90300000000002
30224,30324,6.966
30225,30325,31.941
30226,30326,406.383
30227,30327,381.355
30228,30328,25.238
30229,30329,65.227
30230,30330,65.366
30231,30331,287.642
30232,30332,415.006
30233,30333,7.713
30234,30334,16.176000000000002
30235,30335,365.95399999999995
30236,30336,11.943000000000001
30237,30337,15.925
30238,30338,5.98
30239,30339,446.457
30240,30340,137.218
30241,30341,1126.816
30242,30342,19.01
30243,30343,1537.959
30244,30344,60.496
30245,30345,3.079
30246,30346,530.319
30247,30347,98.02799999999999
30248,30348,108.972
30249,30349,11.19
30250,30350,49.413000000000004
30251,30351,787.369
30252,30352,1042.734
30253,30353,10.988
30254,30354,3803.193
30255,30355,3.274
30256,30356,102.021
30257,30357,91.91499999999999
30258,30358,95.406
30259,30359,177.017
30260,30360,159.846
30261,30361,954.377
30262,30362,3596.4880000000003
30263,30363,9.363
30264,30364,113.954
30265,30365,34.674
30266,30366,142.494
30267,30367,174.285
30268,30368,9.22
30269,30369,784.401
30270,30370,170.72400000000002
30271,30371,3.829
30272,30372,9.91
30273,30373,41.531
30274,30374,4.041
30275,30375,1614.794
30276,30376,184.274
30277,30377,23.438
30278,30378,3.27
30279,30379,660.0360000000001
30280,30380,450.151
30281,30381,169.237
30282,30382,1088.0980000000002
30283,30383,178.734
30284,30384,13.687999999999999
30285,30385,3.686
30286,30386,570.004
30287,30387,1809.9940000000001
30288,30388,144.12599999999998
30289,30389,16.025000000000002
30290,30390,11.100999999999999
30291,30391,13.991999999999999
30292,30392,39.348
30293,30393,23.218
30294,30394,1228.021
30295,30395,337.665
30296,30396,14.607
30297,30397,434.878
30298,30398,125.853
30299,30399,1242.491
30300,30400,239.733
30301,30401,1607.22
30302,30402,36.043000000000006
30303,30403,6.477
30304,30404,684.391
30305,30405,60.042
30306,30406,904.4280000000001
30307,30407,241.495
30308,30408,52.088
30309,30409,2323.9990000000003
30310,30410,116.36500000000001
30311,30411,888.3599999999999
30312,30412,21.317999999999998
30313,30413,815.173
30314,30414,13.71
30315,30415,75.724
30316,30416,18.936
30317,30417,253.03300000000002
30318,30418,44.340999999999994
30319,30419,279.29699999999997
30320,30420,77.477
30321,30421,336.447
30322,30422,1589.276
30323,30423,241.05
30324,30424,16.047
30325,30425,18.942999999999998
30326,30426,11.932
30327,30427,36.062
30328,30428,22.968
30329,30429,27.244
30330,30430,6.7669999999999995
30331,30431,118.017
30332,30432,1053.315
30333,30433,304.524
30334,30434,8.236
30335,30435,25.22
30336,30436,53.55
30337,30437,8.722000000000001
30338,30438,570.309
30339,30439,416.629
30340,30440,197.814
30341,30441,29.450999999999997
30342,30442,99.83599999999998
30343,30443,23.323999999999998
30344,30444,576.964
30345,30445,71.907
30346,30446,19.145000000000003
30347,30447,48.572
30348,30448,12.526
30349,30449,113.931
30350,30450,128.19400000000002
30351,30451,90.623
30352,30452,817.028
30353,30453,290.004
30354,30454,864.4519999999999
30355,30455,6.73
30356,30456,208.613
30357,30457,23.753
30358,30458,13.456
30359,30459,31.392
30360,30460,1155.73
30361,30461,9.363
30362,30462,183.951
30363,30463,386.97200000000004
30364,30464,3.128
30365,30465,12.120000000000001
30366,30466,948.6089999999999
30367,30467,360.8
30368,30468,332.421
30369,30469,6.818
30370,30470,4.882
30371,30471,3198.928
30372,30472,24.785999999999998
30373,30473,49.160000000000004
30374,30474,948.674
30375,30475,15.578000000000001
30376,30476,83.321
30377,30477,16.512999999999998
30378,30478,3285.751
30379,30479,32.256
30380,30480,915.395
30381,30481,229.165
30382,30482,4.008
30383,30483,154.86200000000002
30384,30484,1617.571
30385,30485,937.761
30386,30486,110.05399999999999
30387,30487,231.625
30388,30488,929.846
30389,30489,1952.252
30390,30490,341.879
30391,30491,3.112
30392,30492,550.76
30393,30493,13.193
30394,30494,205.16299999999998
30395,30495,3.996
30396,30496,8.082
30397,30497,356.772
30398,30498,8.123
30399,30499,3.522
30400,30500,12.903
30401,30501,24.25
30402,30502,281.647
30403,30503,1575.453
30404,30504,3176.056
30405,30505,197.558
30406,30506,27.693
30407,30507,84.23599999999999
30408,30508,220.743
30409,30509,188.28400000000002
30410,30510,230.62
30411,30511,2420.7160000000003
30412,30512,17.901
30413,30513,3.674
30414,30514,103.32
30415,30515,66.595
30416,30516,12.212
30417,30517,24.885
30418,30518,27.931
30419,30519,507.67199999999997
30420,30520,3.432
30421,30521,410.58599999999996
30422,30522,352.177
30423,30523,1784.801
30424,30524,372.205
30425,30525,36.88
30426,30526,81.149
30427,30527,264.413
30428,30528,33.182
30429,30529,551.359
30430,30530,12.284
30431,30531,508.205
30432,30532,39.007
30433,30533,57.634
30434,30534,213.167
30435,30535,70.651
30436,30536,25.663999999999998
30437,30537,1332.877
30438,30538,34.471999999999994
30439,30539,103.18800000000002
30440,30540,1319.334
30441,30541,5.494
30442,30542,66.53999999999999
30443,30543,1570.4430000000002
30444,30544,114.73100000000001
30445,30545,88.76599999999999
30446,30546,56.554
30447,30547,73.51599999999999
30448,30548,36175.134000000005
30449,30549,62.184
30450,30550,500.34700000000004
30451,30551,432.15
30452,30552,2304.889
30453,30553,1770.746
30454,30554,194.214
30455,30555,3.068
30456,30556,394.18699999999995
30457,30557,218.284
30458,30558,792.1329999999999
30459,30559,3.588
30460,30560,24.688000000000002
30461,30561,878.7299999999999
30462,30562,258.305
30463,30563,167.72
30464,30564,37.987
30465,30565,45.068999999999996
30466,30566,8.346
30467,30567,3.671
30468,30568,3.226
30469,30569,856.105
30470,30570,688.17
30471,30571,3978.848
30472,30572,2137.426
30473,30573,206.253
30474,30574,506.185
30475,30575,8.092
30476,30576,109.452
30477,30577,157.68900000000002
30478,30578,19.186
30479,30579,90.944
30480,30580,267.791
30481,30581,65.77
30482,30582,866.635
30483,30583,239.32
30484,30584,47.434
30485,30585,4.374
30486,30586,3726.6549999999997
30487,30587,36.227000000000004
30488,30588,81.565
30489,30589,8.514
30490,30590,89.774
30491,30591,216.61100000000002
30492,30592,187.826
30493,30593,31.120000000000005
30494,30594,2633.4390000000003
30495,30595,23.817
30496,30596,1645.0500000000002
30497,30597,9.224
30498,30598,4.345
30499,30599,4.585
30500,30600,478.19800000000004
30501,30601,3317.0150000000003
30502,30602,385.74699999999996
30503,30603,112.98
30504,30604,482.73499999999996
30505,30605,452.1
30506,30606,4064.547
30507,30607,1624.984
30508,30608,967.479
30509,30609,421.5160000000001
30510,30610,835.2429999999999
30511,30611,310.38300000000004
30512,30612,4931.167
30513,30613,148.052
30514,30614,89.927
30515,30615,2633.3450000000003
30516,30616,92.81700000000001
30517,30617,383.884
30518,30618,205.714
30519,30619,658.4269999999999
30520,30620,333.76800000000003
30521,30621,3981.6499999999996
30522,30622,106.278
30523,30623,164.769
30524,30624,62.86
30525,30625,1868.333
30526,30626,229.67000000000002
30527,30627,14.846
30528,30628,395.71900000000005
30529,30629,693.234
30530,30630,1455.109
30531,30631,1453.8870000000002
30532,30632,1066.772
30533,30633,280.59999999999997
30534,30634,21.634
30535,30635,416.732
30536,30636,2008.3
30537,30637,664.203
30538,30638,129.285
30539,30639,596.4399999999999
30540,30640,356.808
30541,30641,32.819
30542,30642,627.6709999999999
30543,30643,1480.133
30544,30644,1310.768
30545,30645,181.388
30546,30646,1816.596
30547,30647,210.70399999999998
30548,30648,5801.1990000000005
30549,30649,818.386
30550,30650,77.893
30551,30651,850.597
30552,30652,233.92
30553,30653,191.071
30554,30654,870.695
30555,30655,95.94800000000001
30556,30656,606.5509999999999
30557,30657,49.378
30558,30658,200.375
30559,30659,1914.5510000000002
30560,30660,102.937
30561,30661,599.172
30562,30662,368.284
30563,30663,91.853
30564,30664,71.465
30565,30665,49.94800000000001
30566,30666,1320.676
30567,30667,69.343
30568,30668,611.207
30569,30669,2375.872
30570,30670,388.142
30571,30671,95.006
30572,30672,85.455
30573,30673,2052.054
30574,30674,150.35299999999998
30575,30675,54.043
30576,30676,47.367
